"course","courseName","courseSubject","courseNumber","courseUrl","courseCredits","description"
"http://focu.io/data#MCHI398","SEL TOPS/CHINESE LANG/CLTRE","MCHI","398",,"3.0","Check academic program site"
"http://focu.io/data#MECH221","Materials Science","MECH","221",,"3.0","Check academic program site"
"http://focu.io/data#MECH344","Machine Element Design","MECH","344",,"3.0","Check academic program site"
"http://focu.io/data#MECH390","Mechanical Engineering Design Project","MECH","390",,"3.0","Team-based design project"
"http://focu.io/data#MECH415","Advanced Programming for Mechanical and Industrial Engineers","MECH","415",,"3.0","Check academic program site"
"http://focu.io/data#MECH422","Mechanical Behaviour of Polymer Composite Materials","MECH","422",,"3.0","Check academic program site"
"http://focu.io/data#MECH426","Stress and Failure Analysis of Machinery","MECH","426",,"3.0","Check academic program site"
"http://focu.io/data#MECH448","Vehicle Dynamics","MECH","448",,"3.0","Check academic program site"
"http://focu.io/data#MECH453","Heating, Ventilation and Air Conditioning Systems","MECH","453",,"3.0","Check academic program site"
"http://focu.io/data#MECH454","Vehicular Internal Combustion Engines","MECH","454",,"3.0","Check academic program site"
"http://focu.io/data#MECH462","WIND TURBINE ENGINEERING","MECH","462",,"3.0","Check academic program site"
"http://focu.io/data#MECH468","Wind Turbine Engineering","MECH","468",,"3.0","Check academic program site"
"http://focu.io/data#MECH476","GENERATIVE DESIGN AND MANUFACTURING IN ENGINEERING","MECH","476",,"3.0","Check academic program site"
"http://focu.io/data#MECH486","AIRCRAFT STRESS ANALYSIS","MECH","486",,"3.0","Check academic program site"
"http://focu.io/data#MECH498","TOPICS/MECHAN'L ENGINEERING","MECH","498",,"3.0","Check academic program site"
"http://focu.io/data#MECH690","TOPICS IN MECHANICAL ENGR I","MECH","690",,"3.0","Check academic program site"
"http://focu.io/data#MECH6961","AEROSPACE CASE STUDY 1","MECH","6961",,"3.0","Check academic program site"
"http://focu.io/data#MECH6971","AEROSPACE CASE STUDY II","MECH","6971",,"3.0","Check academic program site"
"http://focu.io/data#MECH790","TOPICS IN MECHANICAL ENGR II","MECH","790",,"3.0","Check academic program site"
"http://focu.io/data#MGRK398","SPECIAL TOPICS MODERN GREEK","MGRK","398",,"3.0","Check academic program site"
"http://focu.io/data#MHIS203","MUSIC HISTORY TO 1800","MHIS","203",,"3.0",
"http://focu.io/data#MHIS204","MUSIC HISTORY 1800-PRESENT","MHIS","204",,"3.0","Check academic program site"
"http://focu.io/data#MHIS221","Rock and Roll and Its Roots","MHIS","221",,"3.0","Check academic program site"
"http://focu.io/data#MHIS241","From Phonograph to Streaming","MHIS","241",,"3.0","Check academic program site"
"http://focu.io/data#MHIS298","Topics in Music History","MHIS","298",,"3.0","Check academic program site"
"http://focu.io/data#MHIS305","Music from the Post-Romantic to the Present","MHIS","305",,"3.0","Check academic program site"
"http://focu.io/data#MHIS306","Early Music Influences on Contemporary Creative Music Practices","MHIS","306",,"3.0","Check academic program site"
"http://focu.io/data#MHIS314","JAZZ HISTORY","MHIS","314",,"3.0","Check academic program site"
"http://focu.io/data#MHIS315","Women in Music History","MHIS","315",,"3.0","Check academic program site"
"http://focu.io/data#MHIS331","AESTHETICS AND MUSICAL STYLE","MHIS","331",,"3.0","Check academic program site"
"http://focu.io/data#MHIS398","SPECIAL TOPICS IN MHIS","MHIS","398",,"3.0","Check academic program site"
"http://focu.io/data#MHIS471","Independent Study I","MHIS","471",,"3.0","Check academic program site"
"http://focu.io/data#MHIS472","Independent Study II","MHIS","472",,"3.0","Check academic program site"
"http://focu.io/data#MHIS498","SPECIAL TOPICS IN MHIS","MHIS","498",,"3.0","Check academic program site"
"http://focu.io/data#MIAE221","Materials Science","MIAE","221",,"3.0","Check academic program site"
"http://focu.io/data#MIAE311","Manufacturing Processes","MIAE","311",,"3.0","Check academic program site"
"http://focu.io/data#MIAE380","Product Design and Development","MIAE","380",,"3.0","Check academic program site"
"http://focu.io/data#MODL298","SPECIAL TOPICS IN MODL","MODL","298",,"3.0","Check academic program site"
"http://focu.io/data#MODL300","SPEC TOP:STUD-MODERN LANG I","MODL","300",,"3.0","Check academic program site"
"http://focu.io/data#MODL301","SPEC TOP:STUD-MODERN LANG II","MODL","301",,"3.0","Check academic program site"
"http://focu.io/data#MODL398","SPEC TOPICS IN MOD LANGUAGE","MODL","398",,"3.0","Check academic program site"
"http://focu.io/data#MODL400","ADV TOP:STUD-MODERN LANG I","MODL","400",,"3.0","Check academic program site"
"http://focu.io/data#MODL401","ADV TOP:STUD-MODERN LANG II","MODL","401",,"3.0","Check academic program site"
"http://focu.io/data#MODL498","ADVANCED TOPICS IN MODL","MODL","498",,"3.0","Check academic program site"
"http://focu.io/data#MODZ298","SPECIAL TOPICS IN MOD. LANG.","MODZ","298",,"3.0","Check academic program site"
"http://focu.io/data#MOVI420","SPECIAL TOPICS IN CINEMA","MOVI","420",,"3.0","Check academic program site"
"http://focu.io/data#MOVI421","SPECIAL TOPICS IN CINEMA","MOVI","421",,"3.0","Check academic program site"
"http://focu.io/data#MPER201","Orchestra I","MPER","201",,"3.0","Check academic program site"
"http://focu.io/data#MPER221","CHOIR I J","MPER","221",,"3.0","Check academic program site"
"http://focu.io/data#MPER223","Contemporary Music Ensemble I","MPER","223",,"3.0","Check academic program site"
"http://focu.io/data#MPER233","UNIVERSITY CHOIR I","MPER","233",,"3.0","Check academic program site"
"http://focu.io/data#MPER234","CHAMBER CHOIR I","MPER","234",,"3.0","Check academic program site"
"http://focu.io/data#MPER251","PRIVATE STUDY I","MPER","251",,"3.0","Check academic program site"
"http://focu.io/data#MPER252","PRIVATE STUDY II","MPER","252",,"3.0","Check academic program site"
"http://focu.io/data#MPER298","Special Topics in Music Performance","MPER","298",,"3.0","Check academic program site"
"http://focu.io/data#MPER301","Orchestra II","MPER","301",,"3.0","Check academic program site"
"http://focu.io/data#MPER321","CHAMBER ENSEMBLE I","MPER","321",,"3.0","Public performance"
"http://focu.io/data#MPER322","CHAMBER ENSEMBLE II","MPER","322",,"3.0","Public performance"
"http://focu.io/data#MPER323","Contemporary Music Ensemble II","MPER","323",,"3.0","Check academic program site"
"http://focu.io/data#MPER333","UNIVERSITY CHOIR II","MPER","333",,"3.0","Check academic program site"
"http://focu.io/data#MPER334","CHAMBER CHOIR II","MPER","334",,"3.0","Check academic program site"
"http://focu.io/data#MPER351","PRIVATE STUDY III","MPER","351",,"3.0","Check academic program site"
"http://focu.io/data#MPER352","PRIVATE STUDY IV","MPER","352",,"3.0","Check academic program site"
"http://focu.io/data#MPER361","Transdisciplinary Creation and Performance","MPER","361",,"3.0","Check academic program site"
"http://focu.io/data#MPER398","SPECIAL TOPICS IN MPER","MPER","398",,"3.0","Check academic program site"
"http://focu.io/data#MPER401","Orchestra III","MPER","401",,"3.0","Check academic program site"
"http://focu.io/data#MPER421","CHAMBER ENSEMBLE III","MPER","421",,"3.0","Public performance"
"http://focu.io/data#MPER423","Contemporary Music Ensemble III","MPER","423",,"3.0","Check academic program site"
"http://focu.io/data#MPER433","UNIVERSITY CHOIR III","MPER","433",,"3.0","Check academic program site"
"http://focu.io/data#MPER434","CHAMBER CHOIR III","MPER","434",,"3.0","Check academic program site"
"http://focu.io/data#MPER451","PRIVATE STUDY V","MPER","451",,"3.0",
"http://focu.io/data#MPER452","PRIVATE STUDY VI","MPER","452",,"3.0","Check academic program site"
"http://focu.io/data#MPER471","INDEPENDENT STUDY I","MPER","471",,"3.0","Check academic program site"
"http://focu.io/data#MPER472","INDEPENDENT STUDY II","MPER","472",,"3.0","Check academic program site"
"http://focu.io/data#MPER481","Supervised Internship I","MPER","481",,"3.0","Check academic program site"
"http://focu.io/data#MPER482","Supervised Internship II","MPER","482",,"3.0","Check academic program site"
"http://focu.io/data#MPER498","SPECIAL TOPICS IN MPER","MPER","498",,"3.0","Check academic program site"
"http://focu.io/data#MPER598","SPEC TOPICS IN MPER I","MPER","598",,"3.0","Check academic program site"
"http://focu.io/data#MPER599","SPECIAL TOPICS IN MPER II","MPER","599",,"3.0","Check academic program site"
"http://focu.io/data#MRUS398","SPECIAL TOPICS IN RUSSIAN","MRUS","398",,"3.0","Check academic program site"
"http://focu.io/data#MSCA601","FINANCIAL ECONOMICS","MSCA","601",,"3.0","Check academic program site"
"http://focu.io/data#MSCA602","APPLIED LINEAR STAT MODELS","MSCA","602","ÃÂ ","3.0","Case studies"
"http://focu.io/data#MSCA603","APPLIED DATA ANALYSIS","MSCA","603",,"3.0","Check academic program site"
"http://focu.io/data#MSCA611","RESEARCH METHODOLOGY-FINANCE","MSCA","611","ÃÂ ","3.0","Research paper presentation and a separate research paper"
"http://focu.io/data#MSCA615","RSRCH METHODOLOGY/ADMIN SCIE","MSCA","615",,"3.0","Check academic program site"
"http://focu.io/data#MSCA616","RESEARCH METHODOLOGY - MANAGEMENT","MSCA","616",,"3.0","Check academic program site"
"http://focu.io/data#MSCA621","SEMINAR IN INVESTMENT THEORY","MSCA","621",,"3.0","Check academic program site"
"http://focu.io/data#MSCA622","SEMINAR/INVESTMENT MANAGEMNT","MSCA","622",,"3.0","Check academic program site"
"http://focu.io/data#MSCA623","SEM-FINA THEORY+CORP.POLICY","MSCA","623",,"3.0","Check academic program site"
"http://focu.io/data#MSCA624","SEM MRGRS RESTRUCT/CORP CNTL","MSCA","624",,"3.0","Check academic program site"
"http://focu.io/data#MSCA625","SEMINAR IN OPTIONS & FUTURES","MSCA","625","ÃÂ ","3.0","Research proposal presentation"
"http://focu.io/data#MSCA632","SPECIAL TOPICS IN FINANCE","MSCA","632","ÃÂ ","3.0","Research paper and presentation"
"http://focu.io/data#MSCA640","SEMINAR IN ORGANIZATIONAL BEHAVIOUR","MSCA","640",,"3.0","Check academic program site"
"http://focu.io/data#MSCA641","SEMINAR IN STAFFING AND CAREER MANAGEMENT","MSCA","641",,"3.0","Check academic program site"
"http://focu.io/data#MSCA643","SEMINAR IN MOTIVATION, EVALUATION AND REWARDS","MSCA","643",,"3.0","Check academic program site"
"http://focu.io/data#MSCA644","SEMINAR IN MESO ORGANIZATIONAL BEHAVIOUR","MSCA","644",,"3.0","Check academic program site"
"http://focu.io/data#MSCA645","SEM-ORGANIZAT'L THEORY/DSGN","MSCA","645",,"3.0","Check academic program site"
"http://focu.io/data#MSCA646","SEMINAR IN LEADERSHIP","MSCA","646",,"3.0","Check academic program site"
"http://focu.io/data#MSCA647","SEMINAR IN STRATEGIC MANAGEMENT IN GLOBAL CONTEXT","MSCA","647",,"3.0","Check academic program site"
"http://focu.io/data#MSCA648","SEMINAR IN INTERNATIONAL MANAGEMENT","MSCA","648",,"3.0","Check academic program site"
"http://focu.io/data#MSCA649","SEMINAR IN COMPARATIVE CORPORATE GOVERNANCE","MSCA","649",,"3.0","Check academic program site"
"http://focu.io/data#MSCA651","SEMINAR IN ENTREPRENEURSHIP ACROSS CONTEXTS","MSCA","651",,"3.0","Check academic program site"
"http://focu.io/data#MSCA652","SEMINAR IN SPECIAL TOPICS","MSCA","652",,"3.0","Check academic program site"
"http://focu.io/data#MSCA654","SEMINAR IN CONSULTING","MSCA","654","ÃÂ ","3.0","Team assignment with client firm"
"http://focu.io/data#MSCA656","INDIVIDUAL AND GROUP BEHAVIOUR IN ORGANIZATIONS","MSCA","656",,"3.0","Check academic program site"
"http://focu.io/data#MSCA657","ORGANIZATION AND STRATEGY","MSCA","657",,"3.0","Check academic program site"
"http://focu.io/data#MSCA662","SEMINAR IN QUALITATIVE RESEARCH","MSCA","662",,"3.0","Check academic program site"
"http://focu.io/data#MSCA663","SEMINAR IN CONSUMER RESEARCH METHODS","MSCA","663",,"3.0","Check academic program site"
"http://focu.io/data#MSCA665","SEM/MARKETING COMMUNICATIONS","MSCA","665",,"3.0","Check academic program site"
"http://focu.io/data#MSCA667","SEMINAR IN CONSUMER PSYCHOLOGY AND DECISION MAKING","MSCA","667",,"3.0","Check academic program site"
"http://focu.io/data#MSCA668","SEMINAR IN INNOVATION AND MAREKTING","MSCA","668",,"3.0","Check academic program site"
"http://focu.io/data#MSCA669","SEMINAR IN PRICING MANAGEMENT","MSCA","669",,"3.0","Check academic program site"
"http://focu.io/data#MSCA670","SEMINAR/SERVICES MARKETING","MSCA","670",,"3.0","Check academic program site"
"http://focu.io/data#MSCA671","SEMINAR IN RELATIONSHIP MARKETING STRATEGY","MSCA","671",,"3.0","Check academic program site"
"http://focu.io/data#MSCA672","SEM/ADV TOPICS IN MARKETING","MSCA","672",,"3.0","Check academic program site"
"http://focu.io/data#MSCA673","SEMINAR IN SEGMENTATION AND POSITIONING IN MARKETING","MSCA","673",,"3.0","Check academic program site"
"http://focu.io/data#MSCA674","SEMINAR IN MEANING AND MANAGEMENT OF BRANDS","MSCA","674",,"3.0","Check academic program site"
"http://focu.io/data#MSCA675","SEMINAR IN RETAILING","MSCA","675",,"3.0","Check academic program site"
"http://focu.io/data#MSCA677","SEMINAR IN SUSTAINABILITY IN MARKETING","MSCA","677",,"3.0","Check academic program site"
"http://focu.io/data#MSCA683","SEM/MULTIVAR DATA ANALYSIS","MSCA","683",,"3.0","Check academic program site"
"http://focu.io/data#MSCA689","SEMINAR IN OPEARTION MANA II","MSCA","689",,"3.0","Check academic program site"
"http://focu.io/data#MSCA693","SEM SPEC TOP/DESC & MIS","MSCA","693",,"3.0","Check academic program site"
"http://focu.io/data#MSCM681","ADVANCED MODELLING AND OPTIMIZATION","MSCM","681",,"3.0","Check academic program site"
"http://focu.io/data#MSCM682","SOURCE AND GLOBAL LOGISTICS","MSCM","682",,"3.0","Check academic program site"
"http://focu.io/data#MSCM683","SUPPLY CHAIN DESIGN AND COORDINATION","MSCM","683",,"3.0","Check academic program site"
"http://focu.io/data#MSCM684","DEMAND MANAGEMENT","MSCM","684",,"3.0","Check academic program site"
"http://focu.io/data#MSCM685","SUPPLY CHAIN RISK MANAGEMENT","MSCM","685",,"3.0","Check academic program site"
"http://focu.io/data#MTHY301","An Introduction to Music Therapy","MTHY","301",,"3.0","Check academic program site"
"http://focu.io/data#MTHY501","MUSIC THERAPY SKILLS","MTHY","501",,"3.0","Check academic program site"
"http://focu.io/data#MTHY510","MUSIC THERAPY PRACTICUM I","MTHY","510",,"3.0","Check academic program site"
"http://focu.io/data#MTHY511","MUSIC THERAPY PRACTICUM II","MTHY","511",,"3.0","Check academic program site"
"http://focu.io/data#MTHY521","CLINICAL IMPROVISATION/MTHY","MTHY","521",,"3.0","Check academic program site"
"http://focu.io/data#MTHY600","MTHY ADVANCED LITERATURE","MTHY","600",,"3.0","Check academic program site"
"http://focu.io/data#MTHY601","SUPERVIS'N,TEACHING,LEARNING","MTHY","601",,"3.0","Check academic program site"
"http://focu.io/data#MTHY623","ADVANCED PRACTICUM I","MTHY","623",,"3.0","Check academic program site"
"http://focu.io/data#MTHY624","ADVANCED PRACTICUM II","MTHY","624",,"3.0","Check academic program site"
"http://focu.io/data#MTHY625","GUIDED IMAGERY AND MUSIC I","MTHY","625",,"3.0","Check academic program site"
"http://focu.io/data#MTHY693","RESEARCH IN MTHY","MTHY","693",,"3.0","Check academic program site"
"http://focu.io/data#MUSI201","Introduction To Music Fundamentals","MUSI","201",,"3.0",
"http://focu.io/data#MUSI211","Aural Perception I","MUSI","211",,"3.0","Check academic program site"
"http://focu.io/data#MUSI212","Aural Perception II","MUSI","212",,"3.0","Check academic program site"
"http://focu.io/data#MUSI231","PRIVATE STUDY 1A","MUSI","231",,"3.0","Check academic program site"
"http://focu.io/data#MUSI232","PRIVATE STUDY 1B","MUSI","232",,"3.0","Check academic program site"
"http://focu.io/data#MUSI241","Functional Keyboard Skills","MUSI","241",,"3.0","Check academic program site"
"http://focu.io/data#MUSI242","Functional Guitar Skills","MUSI","242",,"3.0","Check academic program site"
"http://focu.io/data#MUSI243","FUNCTIONAL VOCAL SKILLS","MUSI","243",,"3.0","Check academic program site"
"http://focu.io/data#MUSI251","Harmony I","MUSI","251",,"3.0","Check academic program site"
"http://focu.io/data#MUSI252","Melody and Counterpoint","MUSI","252",,"3.0","Check academic program site"
"http://focu.io/data#MUSI261","Music Composition I","MUSI","261",,"3.0","Check academic program site"
"http://focu.io/data#MUSI262","Music Composition II","MUSI","262",,"3.0","Check academic program site"
"http://focu.io/data#MUSI263","Songwriting I","MUSI","263",,"3.0","Check academic program site"
"http://focu.io/data#MUSI298","Topics in Music","MUSI","298",,"3.0","Check academic program site"
"http://focu.io/data#MUSI311","Aural Perception III","MUSI","311",,"3.0","Check academic program site"
"http://focu.io/data#MUSI322","New Music and Media Arts","MUSI","322",,"3.0","Check academic program site"
"http://focu.io/data#MUSI331","PRIVATE STUDY IIA","MUSI","331",,"3.0","Check academic program site"
"http://focu.io/data#MUSI332","PRIVATE STUDY IIB","MUSI","332",,"3.0","Check academic program site"
"http://focu.io/data#MUSI341","TOPICS IN HIST + LIT OF MUS","MUSI","341",,"3.0","Check academic program site"
"http://focu.io/data#MUSI342","TOPICS IN HIST + LIT OF MUS","MUSI","342",,"3.0","Check academic program site"
"http://focu.io/data#MUSI351","Analysis","MUSI","351",,"3.0","Check academic program site"
"http://focu.io/data#MUSI352","Harmony II","MUSI","352",,"3.0","Check academic program site"
"http://focu.io/data#MUSI353","CREATIVE COUNTERPOINT","MUSI","353",,"3.0","Check academic program site"
"http://focu.io/data#MUSI361","Music Composition III","MUSI","361",,"3.0","Check academic program site"
"http://focu.io/data#MUSI362","Music Composition IV","MUSI","362",,"3.0","Check academic program site"
"http://focu.io/data#MUSI363","SONGWRITING II","MUSI","363",,"3.0","Check academic program site"
"http://focu.io/data#MUSI364","ACOUSTIC INSTR./ORCHESTR.","MUSI","364",,"3.0","Check academic program site"
"http://focu.io/data#MUSI365","Electronic Instrumentation and Orchestration","MUSI","365",,"3.0","Check academic program site"
"http://focu.io/data#MUSI366","Music Composition Essentials I","MUSI","366",,"3.0","Check academic program site"
"http://focu.io/data#MUSI367","Music Composition Essentials II","MUSI","367",,"3.0","Check academic program site"
"http://focu.io/data#MUSI398","SPECIAL TOPICS IN MUSIC","MUSI","398",,"3.0","Check academic program site"
"http://focu.io/data#MUSI402","CAPSTONE SEMINAR AND PROJECT","MUSI","402",,"3.0","Check academic program site"
"http://focu.io/data#MUSI412","Aural Perception IV","MUSI","412",,"3.0","Check academic program site"
"http://focu.io/data#MUSI421","Research in Music","MUSI","421",,"3.0","Check academic program site"
"http://focu.io/data#MUSI431","PRIVATE STUDY IIIA","MUSI","431",,"3.0","Check academic program site"
"http://focu.io/data#MUSI432","PRIVATE STUDY IIIB","MUSI","432",,"3.0","Check academic program site"
"http://focu.io/data#MUSI461","Music Composition V","MUSI","461",,"3.0","Check academic program site"
"http://focu.io/data#MUSI462","Music Composition VI","MUSI","462",,"3.0","Check academic program site"
"http://focu.io/data#MUSI463","Composing with Sound and Pitch","MUSI","463",,"3.0","Check academic program site"
"http://focu.io/data#MUSI466","Composing for Image and Media","MUSI","466",,"3.0","Check academic program site"
"http://focu.io/data#MUSI471","INDEPENDENT STUDY I","MUSI","471",,"3.0","Check academic program site"
"http://focu.io/data#MUSI472","INDEPENDENT STUDY II","MUSI","472",,"3.0","Check academic program site"
"http://focu.io/data#MUSI481","Supervised Internship I","MUSI","481",,"3.0","Check academic program site"
"http://focu.io/data#MUSI482","Supervised Internship II","MUSI","482",,"3.0","Check academic program site"
"http://focu.io/data#MUSI491","Special Project in Music","MUSI","491",,"3.0","Check academic program site"
"http://focu.io/data#MUSI492","Special Project in Music","MUSI","492",,"3.0","Check academic program site"
"http://focu.io/data#MUSI498","SPECIAL TOPICS IN MUSIC","MUSI","498",,"3.0","Check academic program site"
"http://focu.io/data#NURS393","SELECTED TOPICS IN NURSING","NURS","393",,"3.0","Check academic program site"
"http://focu.io/data#NURS394","SELECTED TOPICS IN NURSING","NURS","394",,"3.0","Check academic program site"
"http://focu.io/data#PARA50","PARA ACADEMIC CREDIT","PARA","50",,"3.0","Check academic program site"
"http://focu.io/data#PERC201","Telling Tales","PERC","201",,"3.0","Check academic program site"
"http://focu.io/data#PERC209","The Engaged Theatre Artist","PERC","209",,"3.0","Students explore basic skills and principles of performance creation and acting for the theatre"
"http://focu.io/data#PERC210","The Audience and the Performance Event","PERC","210",,"3.0","Students study a wide range of theories and techniques for creating socially engaged, collaborative and community-based performance works."
"http://focu.io/data#PERC211","Theatre in the City","PERC","211",,"3.0","Students encounter the challenges of a small production project in collaboration with other students"
"http://focu.io/data#PERC212","Introduction to Dramaturgy I","PERC","212",,"3.0","Course emphasis is on script analysis including elements such as structure, semiotics, genre, and style"
"http://focu.io/data#PERC298","Special Topics in Performance Creation","PERC","298",,"3.0","The study of specialized aspects of performance creation"
"http://focu.io/data#PERC303","Theatre History and Theory to 1800","PERC","303",,"3.0","Check academic program site"
"http://focu.io/data#PERC306","Theatre History and Theory, 1800 to Present","PERC","306",,"3.0","Check academic program site"
"http://focu.io/data#PERC311","Directing I","PERC","311",,"3.0","Students learn basic organizational, analytical, and leadership skills for stage direction."
"http://focu.io/data#PERC318","Playwriting I","PERC","318",,"3.0","Course focuses on building skills in writing for the stage"
"http://focu.io/data#PERC321","Introduction to Performance Studies","PERC","321",,"3.0","Course investigates a broad range of sites and practices from the realms of theatre, dance, and other cultural forms"
"http://focu.io/data#PERC322","Gender and Sexuality in Performance","PERC","322",,"3.0","Course provides a grounding in feminist and queer theory as critical tools for the analysis and creation of performance."
"http://focu.io/data#PERC323","Post-Colonial Theory and Practice","PERC","323",,"3.0","Check academic program site"
"http://focu.io/data#PERC324","Queer Theatre and Performance","PERC","324",,"3.0","Course examines how the stage has been, and continues to be, a necessary public forum for queer political activism and identity politics"
"http://focu.io/data#PERC351","Community Arts: The Art of Engagement","PERC","351",,"3.0","Course includes practical explorations of various approaches to creating socially engaged theatre and performance."
"http://focu.io/data#PERC353","Storytelling and Oral Histories","PERC","353",,"3.0","Check academic program site"
"http://focu.io/data#PERC354","Popular and Applied Theatre","PERC","354",,"3.0","Check academic program site"
"http://focu.io/data#PERC356","Puppetry and Performing Object Workshop","PERC","356",,"3.0","Course combines building, basic manipulation, and showÃ¢ÂÂmaking techniques"
"http://focu.io/data#PERC362","Playwriting II","PERC","362",,"3.0","Check academic program site"
"http://focu.io/data#PERC384","Collective Creation","PERC","384",,"3.0","Students generate and rehearse original material inspired by current events"
"http://focu.io/data#PERC386","Interdisciplinary Approaches to Performance Creation","PERC","386",,"3.0","Introduces students to interdisciplinary methods for developing solo or collaborative siteÃ¢ÂÂspecific works"
"http://focu.io/data#PERC388","Performance Creation Festival","PERC","388",,"3.0","Check academic program site"
"http://focu.io/data#PERC390","Performance Creation Studio","PERC","390",,"3.0","Check academic program site"
"http://focu.io/data#PERC398","Special Topics in Performance Creation","PERC","398",,"3.0","A seminar course exploring a topic in performance creation"
"http://focu.io/data#PERC405","Independent Study I","PERC","405",,"3.0","StudentÃ¢ÂÂproposed research project supervised by a fullÃ¢ÂÂtime faculty member."
"http://focu.io/data#PERC408","Supervised Internship I","PERC","408",,"3.0","Course provides students with the opportunity to obtain credit for work completed for a recognized theatre company"
"http://focu.io/data#PERC409","Supervised Internship II","PERC","409",,"3.0","Course provides students with the opportunity to obtain credit for work completed for a recognized theatre company"
"http://focu.io/data#PERC412","Expanded Dramaturgical Practice","PERC","412",,"3.0","Check academic program site"
"http://focu.io/data#PERC415","Independent Study II","PERC","415",,"3.0","StudentÃ¢ÂÂproposed research project supervised by a fullÃ¢ÂÂtime faculty member."
"http://focu.io/data#PERC421","Socially Engaged and Activist Performance","PERC","421",,"3.0","Theory and practice of approaches and genres selected from community arts, oral history performance, street theatre, performance art, and political theatre"
"http://focu.io/data#PERC462","Playwriting II","PERC","462",,"3.0","Students work on an original performance text to be developed through a workshop process"
"http://focu.io/data#PERC464","Oral History Performance","PERC","464",,"3.0","Hybrid seminarÃ¢ÂÂstudio course explores key ethical, dramaturgical, and performative dimensions of the emergent field of oral history performance"
"http://focu.io/data#PERC471","Directing II","PERC","471",,"3.0","Assignment involves directing a short work"
"http://focu.io/data#PERC481","Performing Stories","PERC","481",,"3.0","Check academic program site"
"http://focu.io/data#PERC482","The Artist-in-Residence","PERC","482",,"3.0","Check academic program site"
"http://focu.io/data#PERC486","Site-specific Performance Practice","PERC","486",,"3.0","Check academic program site"
"http://focu.io/data#PERC498","Special Topics in Performance Creation","PERC","498",,"3.0","A studio course exploring a topic in performance creation"
"http://focu.io/data#PHIL201","Problems of Philosophy","PHIL","201",,"3.0","Check academic program site"
"http://focu.io/data#PHIL210","Critical Thinking","PHIL","210",,"3.0","Check academic program site"
"http://focu.io/data#PHIL214","Deductive Logic","PHIL","214",,"3.0","This course presents the modern symbolic systems of sentential and predicate logic. Students transcribe English sentences into a logical form, analyze the concepts of logical truth, consistency, and validity, as well as learn to construct derivations in each system."
"http://focu.io/data#PHIL216","Introduction to the Philosophy of Language","PHIL","216",,"3.0","Check academic program site"
"http://focu.io/data#PHIL220","Introduction to the Philosophy of Science","PHIL","220",,"3.0","This course provides an introduction to the main problems in the philosophy of science. These include the structure of scientific theories, various models of scientific method and explanation, and the existence of unobservables."
"http://focu.io/data#PHIL226","INTRO TO PHILOSOPHY OF MINDS","PHIL","226",,"3.0","Check academic program site"
"http://focu.io/data#PHIL232","Introduction to Ethics","PHIL","232",,"3.0","In this course, students are introduced to some representative approaches to ethical thought and action."
"http://focu.io/data#PHIL233","APPLIED ETHICS","PHIL","233",,"3.0","Check academic program site"
"http://focu.io/data#PHIL235","Biomedical Ethics","PHIL","235",,"3.0","Check academic program site"
"http://focu.io/data#PHIL236","Environmental Ethics","PHIL","236",,"3.0","Check academic program site"
"http://focu.io/data#PHIL241","Philosophy of Human Rights","PHIL","241",,"3.0","Check academic program site"
"http://focu.io/data#PHIL255","Philosophy of Leisure","PHIL","255",,"3.0","Check academic program site"
"http://focu.io/data#PHIL260","Presocratics and Plato","PHIL","260",,"3.0","This course is a study of ancient Greek philosophy from its beginnings to Plato."
"http://focu.io/data#PHIL261","Aristotle and Hellenistic Philosophy","PHIL","261",,"3.0","This course is an introduction to Aristotle and the main lines of thought in Hellenistic philosophy, including Stoicism, Epicureanism and Scepticism."
"http://focu.io/data#PHIL263","Introduction to Epistemology","PHIL","263",,"3.0","An introduction to the basic concepts and problems in epistemology, including belief, knowledge, scepticism, perception, and intentionality."
"http://focu.io/data#PHIL265","Introduction to Metaphysics","PHIL","265",,"3.0","This course is an introduction to metaphysics and the attempt to understand a mindÃ¢ÂÂindependent reality.ÃÂ "
"http://focu.io/data#PHIL266","Introduction to Philosophy of Religion","PHIL","266",,"3.0","Check academic program site"
"http://focu.io/data#PHIL275","From Modern to Postmodern: Philosophical Thought and Cultural Critique","PHIL","275",,"3.0","Check academic program site"
"http://focu.io/data#PHIL280","Classical Chinese Philisophy","PHIL","280",,"3.0","Check academic program site"
"http://focu.io/data#PHIL281","Philosophy in the Islamic World","PHIL","281",,"3.0","Check academic program site"
"http://focu.io/data#PHIL285","Non-Western Philosophy","PHIL","285",,"3.0","Check academic program site"
"http://focu.io/data#PHIL291","INTRO TO SPEC TOPICS IN PHIL","PHIL","291",,"3.0","Check academic program site"
"http://focu.io/data#PHIL292","INTRO TO SPEC TOPICS IN PHIL","PHIL","292",,"3.0","Check academic program site"
"http://focu.io/data#PHIL298","INTRO TOPICS IN PHIL","PHIL","298",,"3.0","Check academic program site"
"http://focu.io/data#PHIL315","Intermediate Logic:  Themes and Problems","PHIL","315",,"3.0","Check academic program site"
"http://focu.io/data#PHIL316","Intermediate Logic","PHIL","316",,"3.0","Check academic program site"
"http://focu.io/data#PHIL317","Inductive and Abductive Logic","PHIL","317",,"3.0","Check academic program site"
"http://focu.io/data#PHIL318","Philosophy of Biology","PHIL","318",,"3.0","Check academic program site"
"http://focu.io/data#PHIL324","Philosophy of Social Science","PHIL","324",,"3.0","Check academic program site"
